Time,PosX,PosY,PosZ,OriX,OriY,OriZ,OriW,LinX,LinY,LinZ,AngX,AngY,AngZ
1615140455.958050105,-64.7645,-38.802,-2.42544,0.0533851,0.0539479,0.9707,0.227994,-0.00689808,-0.00336386,0.0018604,0.00546079,0.00474509,0.0102312
1615140455.962965750,-64.7643,-38.802,-2.42535,0.0533645,0.053941,0.970715,0.227934,-0.00689053,-0.00279679,0.00231285,-0.00501013,0.0073632,0.00849127
1615140455.967867382,-64.7644,-38.8019,-2.42545,0.0533353,0.0539687,0.970734,0.227857,-0.00658205,-0.00513479,0.00395229,0.00807972,0.0143446,0.0128656
1615140455.972809343,-64.7644,-38.802,-2.42514,0.053316,0.0539834,0.970751,0.227783,-0.00753894,-0.00489942,0.0032048,0.00371735,0.00910859,0.0120003
1615140455.977749176,-64.7642,-38.8021,-2.425,0.0532912,0.0540139,0.970758,0.227754,-0.00788844,-0.00118317,0.00377759,0.0089574,0.0117266,-0.00457202
1615140455.982647107,-64.7645,-38.8021,-2.42505,0.0533027,0.0540387,0.970769,0.227696,-0.00952883,-0.00376282,0.000678729,0.0107005,-0.00223604,0.00939765
1615140455.987533857,-64.7641,-38.8019,-2.42522,0.0533011,0.0540653,0.970784,0.227628,-0.00880839,-0.0056676,0.00168721,0.0106994,0.00387258,0.0172565
1615140455.992485966,-64.7643,-38.8019,-2.42524,0.0532981,0.0540906,0.970793,0.227583,-0.00842211,-0.00369118,0.00172025,0.00982854,0.00387257,0.0102785
1615140455.997357053,-64.7643,-38.8017,-2.42551,0.0532817,0.054124,0.970808,0.227515,-0.00759724,-0.00676669,0.00354432,0.0124445,0.0108539,0.0216263
1615140456.2202224,-64.7652,-38.8008,-2.4254,0.0532111,0.0542063,0.970815,0.227484,-0.00607276,-0.00460782,0.00233688,0.0133389,0.00566373,0.00591475
1615140456.7175117,-64.7649,-38.801,-2.42505,0.0532477,0.0542098,0.970808,0.227505,-0.00789316,-0.00137258,-0.00187233,0.00461461,-0.0144076,-0.00630528
1615140456.12034809,-64.7649,-38.8009,-2.42524,0.0532467,0.0542239,0.970799,0.227538,-0.00682824,-0.000994424,0.0011736,0.00548757,0.00130032,-0.00892544
1615140456.16933706,-64.7647,-38.801,-2.42511,0.0532631,0.054206,0.9708,0.227535,-0.00805585,-0.00259822,-0.000942586,-0.00498826,-0.00742641,0.00852286
1615140456.21829928,-64.7648,-38.801,-2.42518,0.0532825,0.0542099,0.970808,0.227497,-0.00774314,-0.00679342,-0.000405992,0.0046079,-0.00568118,0.0224845
