Time,PosX,PosY,PosZ,OriX,OriY,OriZ,OriW,LinX,LinY,LinZ,AngX,AngY,AngZ
1615136627.102044575,-1.96441,2.77574,-0.882039,0.0760259,0.0692413,0.984714,-0.140586,-0.00482539,0.000310732,-0.00729854,0.0197277,-0.00168813,0.0034284
1615136627.106967804,-1.9644,2.77562,-0.882002,0.0760478,0.0692581,0.984712,-0.140577,-0.00560858,-0.000442133,-0.00847999,0.00750807,-0.00866975,0.0104008
1615136627.111952153,-1.96433,2.77558,-0.881998,0.0760638,0.0692522,0.984711,-0.140578,-0.00539241,-0.00150931,-0.00758528,-0.000348608,-0.00430678,0.0182453
1615136627.116824356,-1.96408,2.77553,-0.882049,0.0760841,0.0692526,0.984712,-0.140559,-0.00576378,-0.000722604,-0.00851447,0.00139699,-0.00692512,0.0112559
1615136627.121751843,-1.9642,2.77555,-0.882065,0.0760912,0.0692636,0.984715,-0.14053,-0.0052609,-0.000234434,-0.00781075,0.00576052,-0.00256208,0.00514038
1615136627.126674356,-1.96443,2.77548,-0.882059,0.0760836,0.0692591,0.984717,-0.140524,-0.00430308,-0.00117257,-0.00652605,0.000522687,0.00441902,0.0103694
1615136627.131551857,-1.96428,2.77575,-0.882481,0.076074,0.069229,0.98472,-0.14052,-0.00423132,0.00106189,-0.00617633,-0.0108213,0.00616425,0.00512809
1615136627.136436911,-1.96414,2.77546,-0.882153,0.07606,0.0692358,0.984715,-0.140559,-0.00414163,-0.00248539,-0.00674475,0.00488457,0.00616425,0.0156033
1615136627.141374813,-1.96401,2.77558,-0.882336,0.0760502,0.0692549,0.984705,-0.140625,-0.0045044,-0.00352089,-0.0075232,0.00924778,0.00354638,0.0182258
1615136627.146305763,-1.96443,2.77549,-0.882112,0.076049,0.069251,0.984697,-0.140689,-0.00472658,-0.00155427,-0.00826316,-0.00122263,0.000928597,0.0138661
1615136627.151213735,-1.9641,2.77562,-0.882302,0.0760055,0.069244,0.984692,-0.140745,-0.0028401,0.00061546,-0.0044711,-0.00121976,0.0175095,0.00427483
1615136627.156121240,-1.96431,2.77558,-0.882209,0.0759981,0.0692366,0.984686,-0.140801,-0.00414634,0.00122691,-0.00782497,-0.00383634,0.00267461,0.0025383
1615136627.160979494,-1.96439,2.77555,-0.882227,0.0759748,0.0692505,0.984678,-0.140861,-0.00339576,0.000376686,-0.00694581,0.00576408,0.00791101,0.00254989
1615136627.165938169,-1.96397,2.77577,-0.88265,0.0759756,0.0692561,0.984672,-0.140902,-0.00433153,0.00199577,-0.00950758,0.000530206,-0.0016879,-0.00267821
1615136627.170854809,-1.964,2.77569,-0.882496,0.0759532,0.0692484,0.984668,-0.140945,-0.00351082,0.00142129,-0.00748609,-0.00296026,0.00878443,0.000819256
1615136627.175732440,-1.96413,2.77574,-0.882512,0.0759349,0.0692372,0.984664,-0.140986,-0.00415794,0.000367616,-0.00787944,-0.00383338,0.007912,0.00605999
1615136627.180625211,-1.96433,2.77577,-0.882612,0.075916,0.0692609,0.984666,-0.140973,-0.00456184,0.00288592,-0.00852034,0.00926066,0.00529413,-0.0122607
1615136627.185587193,-1.96424,2.77579,-0.882719,0.0759283,0.0692658,0.984665,-0.140968,-0.00552587,0.00122034,-0.0109387,0.00140407,-0.00517789,-4.58862e-05
1615136627.190452050,-1.96423,2.77569,-0.882717,0.0759114,0.0692414,0.984671,-0.14095,-0.0041733,0.00179447,-0.00784216,-0.00819613,0.00878456,0.0016935
1615136627.195371083,-1.96432,2.77579,-0.882865,0.0758845,0.0692309,0.984677,-0.140928,-0.00372509,0.000646851,-0.00717208,-0.00121623,0.0122749,0.00430651
1615136627.200177333,-1.96408,2.77564,-0.882714,0.0758606,0.0692136,0.984687,-0.140875,-0.00390587,0.00297707,-0.00740158,-0.00470621,0.0114019,-0.00442887
1615136627.205175642,-1.96431,2.77564,-0.882879,0.0758365,0.0692045,0.984699,-0.140812,-0.00390399,0.00295202,-0.00781491,-0.00121646,0.0105289,-0.00618265
1615136627.210003311,-1.96386,2.77548,-0.882741,0.0758082,0.0691987,0.984707,-0.140774,-0.00398318,0.000552993,-0.00700519,0.00139788,0.0131465,0.00515275
1615136627.214884868,-1.96402,2.77561,-0.882907,0.0757766,0.0691847,0.98471,-0.140778,-0.00404965,-0.00250792,-0.00634148,-0.000352122,0.0157642,0.0217234
1615136627.219786784,-1.96397,2.77552,-0.882879,0.0757524,0.0691773,0.984715,-0.140756,-0.00458539,0.000144788,-0.00796726,0.000522128,0.0114006,0.00862542
