Time,PosX,PosY,PosZ,OriX,OriY,OriZ,OriW,LinX,LinY,LinZ,AngX,AngY,AngZ
1615136670.613977311,0.854329,3.52873,-0.903113,0.0781089,0.0752157,0.981103,-0.160244,-0.00173398,0.00192255,-0.0116054,0.0164995,0.00582739,-0.02123
1615136670.618924062,0.854294,3.5286,-0.902921,0.0780974,0.0752612,0.981113,-0.160168,-0.00159167,0.000574541,-0.0129645,0.019115,0.00146363,-0.0151288
1615136670.623805854,0.854043,3.52833,-0.901618,0.078104,0.0753542,0.98112,-0.160081,-0.00102177,-0.000403986,-0.0106168,0.0269865,0.00841507,-0.0168822
1615136670.628711109,0.854112,3.52829,-0.901616,0.0780649,0.0753857,0.981134,-0.159994,-0.000397007,-2.53375e-06,-0.008935,0.0156404,0.0136505,-0.0168942
1615136670.633613380,0.85388,3.52833,-0.901732,0.0780376,0.0753916,0.981147,-0.159924,-0.000392177,-0.00152156,-0.00924391,0.00516536,0.011032,-0.00905184
1615136670.638550798,0.85411,3.52817,-0.901555,0.0780416,0.0753892,0.981153,-0.159889,-0.0015838,-0.00335861,-0.0115815,0.000797898,-0.000313053,0.00490115
1615136670.643403421,0.854359,3.52824,-0.901714,0.0779961,0.0754348,0.981163,-0.159832,-8.68973e-05,-0.00223758,-0.00823902,0.0217445,0.0153946,-0.0125543
1615136670.648363057,0.854219,3.52811,-0.901503,0.0779221,0.0754708,0.981169,-0.159812,0.000802965,-0.00411332,-0.00557894,0.0199961,0.0276117,-0.00121496
1615136670.653235110,0.854022,3.52835,-0.901847,0.0778735,0.0754899,0.981176,-0.159784,0.000372823,-0.000136514,-0.00737383,0.0103984,0.0180123,-0.00994532
1615136670.658153361,0.854093,3.52828,-0.901821,0.0778683,0.0755466,0.981171,-0.159787,-0.00108714,-0.00249706,-0.0116063,0.0226146,-0.00205891,-0.00383253
1615136670.663035482,0.854142,3.52834,-0.90191,0.0778479,0.0755702,0.981169,-0.1598,-0.000198702,-0.00073575,-0.00968433,0.00952583,0.00579529,-0.00644827
1615136670.667964222,0.854173,3.52822,-0.9019,0.0778199,0.075602,0.981166,-0.159817,-0.000267772,-0.0001639,-0.00861426,0.0121461,0.00754099,-0.0125482
1615136670.672844242,0.854052,3.52828,-0.901991,0.0777997,0.0756334,0.981158,-0.159862,-0.00074296,-0.00279028,-0.00847095,0.0121455,0.00492347,-0.00381209
1615136670.677767299,0.854126,3.52808,-0.9018,0.077826,0.0756433,0.981154,-0.159867,-0.00224106,0.00121414,-0.0125884,-0.000940423,-0.013402,-0.0177678
1615136670.682707356,0.853992,3.52838,-0.902283,0.0778163,0.0756318,0.981152,-0.159893,-0.000106369,-0.000752492,-0.00899091,-0.00617725,0.0031791,-0.00816093
1615136670.687607575,0.854017,3.52833,-0.902241,0.0777764,0.0756461,0.981151,-0.159908,0.00104955,-0.00060322,-0.00641581,0.00604175,0.0136515,-0.0116416
1615136670.692526598,0.854199,3.52824,-0.902062,0.0777444,0.0756318,0.981153,-0.159917,0.00139021,0.000153492,-0.00634979,-0.00530291,0.0127791,-0.00814819
1615136670.697438931,0.854136,3.528,-0.901737,0.0777404,0.0756359,0.981154,-0.159913,0.000407973,-0.000482827,-0.00905932,0.000805923,0.000561966,-0.00727176
1615136670.702394803,0.854012,3.52834,-0.902408,0.0777301,0.0756405,0.981159,-0.159884,0.000777512,0.000504252,-0.00860638,0.00167919,0.00317991,-0.010763
1615136670.707282404,0.853749,3.52828,-0.902366,0.077724,0.075625,0.981169,-0.159837,0.000571734,0.00115815,-0.00868644,-0.00617534,0.0031797,-0.0107683
1615136670.712221335,0.854099,3.52824,-0.902428,0.0777014,0.0756111,0.98118,-0.159786,0.00141422,0.000480854,-0.00698963,-0.00355902,0.0101607,-0.0072836
1615136670.717003325,0.854178,3.52794,-0.902017,0.0776981,0.0756037,0.981191,-0.159721,0.000419511,-1.66252e-06,-0.0084491,-0.00181504,0.00230619,-0.00729219
1615136670.722058477,0.854055,3.52819,-0.902308,0.0776956,0.075593,0.981203,-0.159652,0.000389298,-0.00010906,-0.00772697,-0.0026896,0.00230566,-0.00555727
1615136670.726811037,0.853781,3.5282,-0.90251,0.0776735,0.0755829,0.981219,-0.159572,0.000681897,0.00157229,-0.00585054,-0.00181721,0.0101592,-0.0116759
1615136670.731771337,0.853936,3.52814,-0.902406,0.0776894,0.0755763,0.981229,-0.159508,-0.00110542,0.000558319,-0.00880218,-0.0026922,-0.0055492,-0.00644873
1615136670.736736995,0.854006,3.52807,-0.902343,0.0776985,0.0755633,0.981234,-0.159478,-0.000112366,-0.00094429,-0.00783566,-0.00444024,-0.00205882,0.00227103
1615136670.741553777,0.854412,3.52718,-0.901567,0.0777317,0.075528,0.981246,-0.159405,0.000230751,0.00387442,-0.00713189,-0.0027123,-0.0012031,-0.0178006
