Time,ForceX,ForceY,ForceZ,TorqueX,TorqueY,TorqueZ
1615140526.996615886,-1.80022,14.5064,20.2712,-2.05898,-1.39845,-4.09128
1615140526.997076988,-1.89787,14.0806,20.7714,-2.31983,-1.09172,-3.55419
1615140527.44049978,-2.7839,14.9122,20.7936,-1.99344,-1.13039,-3.7131
1615140527.44826030,-3.03612,14.3274,20.6418,-2.38492,-1.43627,-2.56549
1615140527.45428037,-3.13805,14.4847,20.7967,-1.94678,-1.21726,-2.68313
1615140527.88282108,-2.69584,13.5887,21.825,-2.101,-1.31988,-2.20424
1615140527.89694976,-2.77677,13.1007,22.0224,-1.13728,-1.22906,-2.14199
1615140527.90852975,-2.76896,13.1352,21.9757,-1.00251,-1.18172,-2.16766
1615140527.92255115,-2.89191,13.3842,21.6947,-1.26051,-1.5286,-2.15024
1615140527.93580007,-2.84465,13.07,21.8768,-1.69367,-1.35187,-1.60821
1615140527.139029979,-3.00773,13.7625,22.2952,-2.36831,-1.04492,-1.45541
1615140527.140325069,-3.15237,13.6231,21.9214,-1.53606,-1.39234,-1.56973
1615140527.141280889,-3.20785,12.7617,21.7109,-1.31423,-1.47814,-0.635947
1615140527.180241107,-2.95662,14.099,22.3503,-2.02217,-0.645619,-0.438364
1615140527.181598901,-3.24521,13.896,22.0141,-1.58209,-1.07824,-0.286691
1615140527.182753086,-3.13641,13.3639,22.186,-1.14144,-0.811145,0.171847
1615140527.224565982,-2.6466,11.4371,22.2398,-0.609354,-1.53009,0.995113
1615140527.226176023,-2.50874,12.3428,22.5234,-0.997175,-1.44032,0.316054
1615140527.228044986,-2.75423,12.336,22.4416,-0.96532,-1.59997,0.391846
1615140527.269398927,-2.75734,12.9872,22.7059,-0.526324,-1.06708,-0.133629
1615140527.270617008,-2.88182,12.9658,22.4798,-0.520455,-1.27957,0.10745
1615140527.271511077,-2.85928,12.6469,22.8107,-0.339931,-1.14236,0.348718
1615140527.312220096,-3.10853,12.9297,23.0838,-0.247298,-0.461824,-0.216277
1615140527.313091039,-3.13948,12.9684,22.8224,-0.0675733,-0.585029,-0.283582
1615140527.313956975,-3.23989,13.2992,22.6461,-0.149526,-0.883789,-0.744324
1615140527.356762886,-1.75132,10.9684,23.7121,-0.102529,-0.703155,-1.43904
1615140527.359586954,-1.78571,10.8673,23.2733,-0.622278,-0.697123,-1.20386
1615140527.362122058,-1.58167,10.6946,23.6491,-0.31291,-0.428233,-1.36177
1615140527.364377021,-1.81281,10.9187,23.5979,-0.70204,-0.64054,-1.38921
1615140527.366693973,-1.61977,11.5059,23.5041,-0.241614,-0.246639,-2.42689
1615140527.369632005,-1.6689,11.1069,23.2292,0.0946118,-0.621013,-2.18155
1615140527.372369050,-1.84134,11.2862,22.9392,-0.337751,-0.921259,-2.16696
1615140527.400684118,-1.61097,11.1981,23.6535,-0.175867,-0.377714,-2.4866
1615140527.402575969,-1.72994,11.1765,23.5652,0.263989,-0.633904,-2.73718
1615140527.444137096,-1.79207,11.4278,22.8587,-0.842408,-1.44924,-2.94168
1615140527.444958925,-1.80466,10.7943,23.1946,-0.270632,-1.05022,-2.53158
